,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
595,Orlando Magic,Philadelphia 76ers,25,16,33,24,26,30,27,15,"21.03.2017
AOT"
596,Philadelphia 76ers,Boston Celtics,25,21,30,29,23,28,28,20,19.03.2017
597,Philadelphia 76ers,Dallas Mavericks,21,30,36,29,23,17,16,18,18.03.2017
598,Golden State Warriors,Philadelphia 76ers,35,23,20,28,34,25,31,14,15.03.2017
599,Los Angeles Lakers,Philadelphia 76ers,27,38,20,31,32,33,28,25,13.03.2017
600,Los Angeles Clippers,Philadelphia 76ers,32,24,19,37,30,27,22,21,11.03.2017
601,Portland Trail Blazers,Philadelphia 76ers,27,30,19,21,17,35,26,19,"10.03.2017
AOT"
602,Philadelphia 76ers,Milwaukee Bucks,19,24,25,30,27,33,31,21,07.03.2017
603,Philadelphia 76ers,Detroit Pistons,25,27,30,24,33,34,39,30,05.03.2017
604,Philadelphia 76ers,New York Knicks,29,34,16,26,35,18,28,21,04.03.2017
605,Miami Heat,Philadelphia 76ers,37,27,24,37,27,17,30,24,02.03.2017
606,Philadelphia 76ers,Golden State Warriors,31,25,24,28,32,27,34,26,28.02.2017
607,New York Knicks,Philadelphia 76ers,31,29,26,24,25,25,25,34,26.02.2017
608,Philadelphia 76ers,Washington Wizards,26,35,34,25,28,21,32,31,25.02.2017
609,Boston Celtics,Philadelphia 76ers,29,32,26,29,29,32,18,29,16.02.2017
610,Charlotte Hornets,Philadelphia 76ers,22,25,25,27,31,17,32,25,14.02.2017
611,Philadelphia 76ers,Miami Heat,27,27,30,33,27,21,28,33,12.02.2017
612,Orlando Magic,Philadelphia 76ers,25,23,36,27,20,35,30,27,10.02.2017
613,Philadelphia 76ers,San Antonio Spurs,23,28,24,28,29,29,24,29,09.02.2017
614,Detroit Pistons,Philadelphia 76ers,24,31,34,24,27,19,21,29,07.02.2017
615,Miami Heat,Philadelphia 76ers,32,32,36,25,17,35,23,27,05.02.2017
616,San Antonio Spurs,Philadelphia 76ers,24,24,31,23,21,32,20,13,03.02.2017
617,Dallas Mavericks,Philadelphia 76ers,20,30,31,32,23,24,22,26,02.02.2017
618,Philadelphia 76ers,Sacramento Kings,21,27,42,32,35,20,30,34,31.01.2017
619,Chicago Bulls,Philadelphia 76ers,37,30,29,25,23,34,30,21,30.01.2017
620,Philadelphia 76ers,Houston Rockets,28,33,21,36,31,30,33,29,28.01.2017
621,Milwaukee Bucks,Philadelphia 76ers,39,19,24,27,33,39,16,26,26.01.2017
622,Philadelphia 76ers,Los Angeles Clippers,27,32,30,32,29,39,21,21,25.01.2017
623,Atlanta Hawks,Philadelphia 76ers,25,37,28,20,25,29,23,16,22.01.2017
624,Philadelphia 76ers,Portland Trail Blazers,22,21,27,23,33,23,15,21,21.01.2017
625,Philadelphia 76ers,Toronto Raptors,25,21,22,26,21,23,21,24,19.01.2017
626,Milwaukee Bucks,Philadelphia 76ers,24,30,24,26,24,22,35,32,16.01.2017
627,Washington Wizards,Philadelphia 76ers,21,35,30,23,30,26,15,22,15.01.2017
628,Philadelphia 76ers,Charlotte Hornets,26,26,24,26,21,24,26,22,14.01.2017
629,Philadelphia 76ers,New York Knicks,27,20,24,27,32,20,23,22,12.01.2017
630,Brooklyn Nets,Philadelphia 76ers,27,30,16,22,24,22,32,27,08.01.2017
631,Boston Celtics,Philadelphia 76ers,25,26,27,32,23,39,18,26,07.01.2017
632,Philadelphia 76ers,Minnesota Timberwolves,29,28,22,14,16,26,26,23,04.01.2017
633,Denver Nuggets,Philadelphia 76ers,28,32,27,35,30,30,31,33,31.12.2016
634,Utah Jazz,Philadelphia 76ers,22,27,21,30,24,27,23,9,30.12.2016
635,Sacramento Kings,Philadelphia 76ers,24,27,19,32,23,24,30,23,27.12.2016
636,Phoenix Suns,Philadelphia 76ers,24,29,28,42,31,35,19,31,24.12.2016
637,Philadelphia 76ers,New Orleans Pelicans,23,21,25,24,15,42,27,24,21.12.2016
638,Philadelphia 76ers,Brooklyn Nets,30,24,29,25,32,25,29,21,19.12.2016
639,Philadelphia 76ers,Los Angeles Lakers,18,22,24,25,30,23,21,26,17.12.2016
640,Philadelphia 76ers,Toronto Raptors,25,29,20,40,22,38,32,31,15.12.2016
641,Detroit Pistons,Philadelphia 76ers,12,23,29,15,32,26,22,17,12.12.2016
642,New Orleans Pelicans,Philadelphia 76ers,31,26,12,19,26,26,19,28,09.12.2016
643,Memphis Grizzlies,Philadelphia 76ers,28,19,29,20,20,23,34,14,07.12.2016
644,Philadelphia 76ers,Denver Nuggets,27,26,17,28,18,33,23,32,06.12.2016
645,Philadelphia 76ers,Boston Celtics,30,23,21,32,22,23,29,33,04.12.2016
646,Philadelphia 76ers,Orlando Magic,14,28,19,27,21,29,32,23,03.12.2016
647,Toronto Raptors,Philadelphia 76ers,33,27,31,31,26,23,22,24,29.11.2016
648,Philadelphia 76ers,Cleveland Cavaliers,30,28,23,27,24,28,25,35,27.11.2016
649,Philadelphia 76ers,Chicago Bulls,19,28,17,25,23,34,33,15,26.11.2016
650,Philadelphia 76ers,Memphis Grizzlies,26,25,20,15,20,23,20,23,"24.11.2016
AOT"
651,Philadelphia 76ers,Miami Heat,24,22,32,23,30,15,31,18,22.11.2016
652,Philadelphia 76ers,Phoenix Suns,32,26,34,28,19,29,27,30,20.11.2016
653,Minnesota Timberwolves,Philadelphia 76ers,27,34,24,25,18,15,25,28,18.11.2016
654,Philadelphia 76ers,Washington Wizards,29,30,29,21,15,33,28,26,17.11.2016
655,Houston Rockets,Philadelphia 76ers,38,27,28,22,26,26,16,20,15.11.2016
656,Atlanta Hawks,Philadelphia 76ers,23,36,28,30,27,21,30,18,13.11.2016
657,Philadelphia 76ers,Indiana Pacers,21,30,25,24,27,25,20,28,"12.11.2016
AOT"
658,Indiana Pacers,Philadelphia 76ers,31,23,30,25,26,34,24,25,"10.11.2016
AOT"
659,Philadelphia 76ers,Utah Jazz,24,19,18,23,30,22,25,32,08.11.2016
660,Philadelphia 76ers,Cleveland Cavaliers,19,27,34,21,34,23,25,20,06.11.2016
661,Charlotte Hornets,Philadelphia 76ers,26,20,39,24,26,27,20,20,03.11.2016
662,Philadelphia 76ers,Orlando Magic,29,28,30,14,24,19,41,19,02.11.2016
663,Philadelphia 76ers,Atlanta Hawks,24,15,19,14,29,24,21,30,29.10.2016
664,Philadelphia 76ers,Oklahoma City Thunder,24,27,24,22,23,28,18,34,27.10.2016
665,Miami Heat,Philadelphia 76ers,32,30,26,22,27,27,32,27,22.10.2016
666,Philadelphia 76ers,Detroit Pistons,16,17,19,24,22,24,26,25,16.10.2016
667,Washington Wizards,Philadelphia 76ers,26,18,38,18,16,16,24,23,14.10.2016
668,Memphis Grizzlies,Philadelphia 76ers,35,18,37,31,20,33,13,25,12.10.2016
669,Cleveland Cavaliers,Philadelphia 76ers,26,25,32,25,27,20,29,29,09.10.2016
670,Philadelphia 76ers,Washington Wizards,30,24,20,25,21,28,23,27,"07.10.2016
AOT"
671,Philadelphia 76ers,Boston Celtics,15,16,30,31,25,18,20,26,05.10.2016
672,Miami Heat,Philadelphia 76ers,20,17,16,13,21,22,20,11,16.07.2016
673,Brooklyn Nets,Philadelphia 76ers,22,19,23,23,20,24,24,16,14.07.2016
674,NBA D-League,Philadelphia 76ers,16,26,14,15,27,29,25,27,13.07.2016
675,Golden State Warriors,Philadelphia 76ers,22,17,26,20,20,18,19,20,13.07.2016
676,Philadelphia 76ers,Chicago Bulls,12,19,18,21,13,18,27,25,11.07.2016
677,Los Angeles Lakers,Philadelphia 76ers,13,12,21,24,14,16,22,17,10.07.2016
678,Utah Jazz,Philadelphia 76ers,23,20,16,16,27,16,24,19,08.07.2016
679,San Antonio Spurs,Philadelphia 76ers,16,31,36,12,18,26,19,28,05.07.2016
680,Philadelphia 76ers,Boston Celtics,20,25,26,23,23,23,29,27,05.07.2016
681,Chicago Bulls,Philadelphia 76ers,16,35,35,29,32,28,13,32,14.04.2016
682,Toronto Raptors,Philadelphia 76ers,32,23,32,35,23,38,13,24,13.04.2016
683,Philadelphia 76ers,Milwaukee Bucks,23,22,25,28,29,33,14,22,"10.04.2016
AOT"
684,Philadelphia 76ers,New York Knicks,24,22,28,28,28,21,33,27,09.04.2016
685,Philadelphia 76ers,New Orleans Pelicans,21,36,31,19,29,22,22,20,06.04.2016
686,Philadelphia 76ers,Indiana Pacers,28,21,28,25,28,33,13,41,03.04.2016
687,Charlotte Hornets,Philadelphia 76ers,25,34,22,19,25,25,16,25,02.04.2016
688,Philadelphia 76ers,Charlotte Hornets,19,17,26,23,23,29,25,23,30.03.2016
689,Golden State Warriors,Philadelphia 76ers,32,39,25,21,31,24,24,26,28.03.2016
690,Portland Trail Blazers,Philadelphia 76ers,31,26,29,22,27,22,25,31,27.03.2016
691,Denver Nuggets,Philadelphia 76ers,24,29,22,29,35,10,28,30,24.03.2016
692,Indiana Pacers,Philadelphia 76ers,25,22,19,25,18,18,20,19,22.03.2016
693,Philadelphia 76ers,Boston Celtics,16,28,35,26,28,27,33,32,20.03.2016
694,Philadelphia 76ers,Oklahoma City Thunder,23,24,21,29,27,26,32,26,19.03.2016
695,Philadelphia 76ers,Washington Wizards,22,17,22,33,30,28,15,26,18.03.2016
696,Brooklyn Nets,Philadelphia 76ers,32,39,29,31,15,36,32,31,16.03.2016
697,Philadelphia 76ers,Detroit Pistons,32,25,30,24,27,25,38,35,13.03.2016
698,Philadelphia 76ers,Brooklyn Nets,27,26,19,23,21,24,22,22,12.03.2016
699,Philadelphia 76ers,Houston Rockets,27,25,27,25,21,40,32,25,10.03.2016
700,Miami Heat,Philadelphia 76ers,30,17,22,34,25,24,20,29,07.03.2016
701,Philadelphia 76ers,Miami Heat,29,20,28,25,40,19,25,28,05.03.2016
702,Philadelphia 76ers,Charlotte Hornets,29,21,24,25,32,26,25,36,03.03.2016
703,Washington Wizards,Philadelphia 76ers,27,33,19,37,23,25,34,26,01.03.2016
704,Orlando Magic,Philadelphia 76ers,40,37,25,28,26,25,36,29,29.02.2016
705,Philadelphia 76ers,Washington Wizards,26,26,20,22,21,27,28,27,27.02.2016
706,Detroit Pistons,Philadelphia 76ers,33,32,20,26,20,22,19,30,25.02.2016
707,Philadelphia 76ers,Orlando Magic,31,31,31,22,33,34,30,27,24.02.2016
708,Dallas Mavericks,Philadelphia 76ers,28,38,29,34,30,24,26,23,22.02.2016
709,New Orleans Pelicans,Philadelphia 76ers,37,34,21,29,26,29,35,24,20.02.2016
710,Philadelphia 76ers,Sacramento Kings,30,33,24,23,24,24,27,39,11.02.2016
711,Philadelphia 76ers,Los Angeles Clippers,25,34,14,15,22,27,16,23,"09.02.2016
AOT"
712,Philadelphia 76ers,Brooklyn Nets,24,17,28,34,12,27,25,34,07.02.2016
713,Washington Wizards,Philadelphia 76ers,38,22,22,24,18,29,25,22,06.02.2016
714,Philadelphia 76ers,Atlanta Hawks,17,25,20,24,27,31,30,36,04.02.2016
715,Philadelphia 76ers,Golden State Warriors,28,26,18,33,34,39,18,17,30.01.2016
716,Detroit Pistons,Philadelphia 76ers,12,32,30,36,20,25,34,18,28.01.2016
717,Philadelphia 76ers,Phoenix Suns,31,23,30,29,24,21,26,32,27.01.2016
718,Philadelphia 76ers,Boston Celtics,25,18,26,23,30,28,36,18,25.01.2016
719,Orlando Magic,Philadelphia 76ers,21,25,25,16,23,24,34,15,21.01.2016
720,New York Knicks,Philadelphia 76ers,29,23,24,20,29,18,16,33,"18.01.2016
AOT"
721,Philadelphia 76ers,Portland Trail Blazers,29,39,22,24,17,26,19,27,17.01.2016
722,Philadelphia 76ers,Chicago Bulls,34,28,17,25,22,24,31,27,"15.01.2016
AOT"
723,Philadelphia 76ers,Cleveland Cavaliers,20,27,22,16,26,22,27,20,11.01.2016
724,Philadelphia 76ers,Toronto Raptors,26,18,25,26,25,32,18,33,10.01.2016
725,Philadelphia 76ers,Atlanta Hawks,21,23,32,22,22,39,36,29,08.01.2016
726,Philadelphia 76ers,Minnesota Timberwolves,29,18,33,29,25,25,29,20,05.01.2016
727,Los Angeles Clippers,Philadelphia 76ers,31,38,34,27,29,23,22,25,03.01.2016
728,Los Angeles Lakers,Philadelphia 76ers,21,19,22,31,21,20,19,24,02.01.2016
729,Sacramento Kings,Philadelphia 76ers,31,26,24,24,30,27,28,25,31.12.2015
730,Utah Jazz,Philadelphia 76ers,37,21,20,17,23,22,33,13,29.12.2015
731,Phoenix Suns,Philadelphia 76ers,15,30,30,29,29,22,34,26,27.12.2015
732,Milwaukee Bucks,Philadelphia 76ers,35,30,27,21,18,28,24,30,24.12.2015
733,Philadelphia 76ers,Memphis Grizzlies,23,24,19,24,31,22,24,27,23.12.2015
734,Cleveland Cavaliers,Philadelphia 76ers,21,34,33,20,25,13,22,26,20.12.2015
735,Philadelphia 76ers,New York Knicks,23,21,24,29,30,35,24,18,19.12.2015
736,Atlanta Hawks,Philadelphia 76ers,32,34,36,25,23,32,21,30,17.12.2015
737,Chicago Bulls,Philadelphia 76ers,24,27,34,30,19,37,12,28,15.12.2015
738,Toronto Raptors,Philadelphia 76ers,32,20,17,27,24,20,14,18,14.12.2015
739,Philadelphia 76ers,Detroit Pistons,14,32,20,29,35,23,31,18,12.12.2015
740,Brooklyn Nets,Philadelphia 76ers,24,28,18,30,13,31,30,17,11.12.2015
741,Philadelphia 76ers,San Antonio Spurs,17,12,23,16,33,32,31,23,08.12.2015
742,Philadelphia 76ers,Denver Nuggets,25,34,26,20,29,23,25,31,05.12.2015
743,New York Knicks,Philadelphia 76ers,27,27,27,18,21,18,19,29,03.12.2015
744,Philadelphia 76ers,Los Angeles Lakers,26,24,30,23,33,25,17,16,02.12.2015
745,Memphis Grizzlies,Philadelphia 76ers,21,16,27,28,13,18,36,17,30.11.2015
746,Houston Rockets,Philadelphia 76ers,30,26,35,25,19,30,31,34,28.11.2015
747,Boston Celtics,Philadelphia 76ers,26,14,17,27,24,23,15,18,26.11.2015
748,Minnesota Timberwolves,Philadelphia 76ers,19,27,28,26,26,26,21,22,24.11.2015
749,Miami Heat,Philadelphia 76ers,16,16,35,29,28,19,27,17,22.11.2015
750,Charlotte Hornets,Philadelphia 76ers,30,32,23,28,19,22,29,18,21.11.2015
751,Philadelphia 76ers,Indiana Pacers,18,20,24,23,23,29,32,28,19.11.2015
752,Philadelphia 76ers,Dallas Mavericks,15,29,21,21,28,21,19,24,17.11.2015
753,San Antonio Spurs,Philadelphia 76ers,20,23,33,16,12,27,21,23,15.11.2015
754,Oklahoma City Thunder,Philadelphia 76ers,18,30,23,31,24,19,18,24,14.11.2015
755,Philadelphia 76ers,Toronto Raptors,34,23,20,26,29,34,33,23,12.11.2015
756,Philadelphia 76ers,Chicago Bulls,22,21,19,26,31,21,24,35,10.11.2015
757,Philadelphia 76ers,Orlando Magic,17,27,29,24,25,26,30,24,08.11.2015
758,Cleveland Cavaliers,Philadelphia 76ers,28,21,32,27,25,25,23,29,07.11.2015
759,Milwaukee Bucks,Philadelphia 76ers,29,18,21,23,21,24,22,20,05.11.2015
760,Philadelphia 76ers,Cleveland Cavaliers,32,22,18,28,18,31,33,25,03.11.2015
761,Philadelphia 76ers,Utah Jazz,19,14,20,18,28,22,24,25,31.10.2015
762,Boston Celtics,Philadelphia 76ers,21,30,28,33,26,14,27,28,29.10.2015
763,Boston Celtics,Philadelphia 76ers,24,19,20,18,17,23,13,12,24.10.2015
764,Brooklyn Nets,Philadelphia 76ers,21,28,18,25,30,17,17,27,18.10.2015
765,Philadelphia 76ers,Washington Wizards,22,23,29,44,41,28,30,28,17.10.2015
766,New York Knicks,Philadelphia 76ers,24,34,17,19,25,20,25,18,13.10.2015
767,Philadelphia 76ers,Brooklyn Nets,31,12,32,22,24,19,22,30,10.10.2015
768,Philadelphia 76ers,Cleveland Cavaliers,24,30,20,41,31,34,24,25,09.10.2015
769,Washington Wizards,Philadelphia 76ers,32,24,38,35,22,32,18,23,07.10.2015
770,Brooklyn Nets,Philadelphia 76ers,23,20,15,17,7,21,27,13,15.07.2015
771,Philadelphia 76ers,New York Knicks,24,15,18,22,11,24,15,29,"14.07.2015
AOT"
772,Boston Celtics,Philadelphia 76ers,20,20,23,22,19,17,14,26,13.07.2015
773,Philadelphia 76ers,Los Angeles Lakers,11,21,19,9,18,9,28,13,12.07.2015
774,Utah Jazz,Philadelphia 76ers,29,13,19,13,18,16,20,20,"10.07.2015
AOT"
775,Philadelphia 76ers,Boston Celtics,12,15,28,21,16,10,19,17,08.07.2015
776,San Antonio Spurs,Philadelphia 76ers,20,14,15,25,18,12,24,17,07.07.2015
777,Philadelphia 76ers,Miami Heat,23,23,25,30,29,35,11,30,16.04.2015
778,Philadelphia 76ers,Milwaukee Bucks,31,27,20,19,24,28,28,27,14.04.2015
779,Chicago Bulls,Philadelphia 76ers,28,24,29,33,26,27,25,29,12.04.2015
780,Philadelphia 76ers,Washington Wizards,24,30,23,13,35,35,25,24,09.04.2015
781,New York Knicks,Philadelphia 76ers,26,28,25,22,20,31,21,19,06.04.2015
782,Charlotte Hornets,Philadelphia 76ers,19,30,23,20,16,35,18,22,05.04.2015
783,Washington Wizards,Philadelphia 76ers,31,34,28,13,21,21,20,31,02.04.2015
784,Philadelphia 76ers,Los Angeles Lakers,28,22,21,31,17,34,25,26,"31.03.2015
AOT"
785,Cleveland Cavaliers,Philadelphia 76ers,26,27,19,15,20,25,24,17,29.03.2015
786,Philadelphia 76ers,Los Angeles Clippers,19,35,14,30,34,28,32,25,28.03.2015
787,Denver Nuggets,Philadelphia 76ers,21,25,30,9,22,27,23,27,26.03.2015
788,Sacramento Kings,Philadelphia 76ers,27,36,24,20,31,39,14,22,25.03.2015
789,Los Angeles Lakers,Philadelphia 76ers,18,23,33,27,20,27,28,12,23.03.2015
790,Philadelphia 76ers,New York Knicks,29,25,26,17,23,25,18,15,21.03.2015
791,Philadelphia 76ers,Detroit Pistons,24,25,19,26,21,18,26,18,19.03.2015
792,Boston Celtics,Philadelphia 76ers,38,19,32,19,18,16,34,21,17.03.2015
793,Philadelphia 76ers,Brooklyn Nets,29,27,10,21,27,24,23,20,15.03.2015
794,Philadelphia 76ers,Sacramento Kings,29,22,37,26,22,42,18,25,14.03.2015
795,Philadelphia 76ers,Chicago Bulls,22,29,12,29,22,29,21,20,"12.03.2015
AOT"
796,Philadelphia 76ers,Atlanta Hawks,20,27,25,20,31,22,16,15,08.03.2015
797,Philadelphia 76ers,Utah Jazz,24,18,13,28,21,20,23,25,07.03.2015
798,Oklahoma City Thunder,Philadelphia 76ers,37,19,28,26,34,25,31,20,"05.03.2015
AOT"
799,Philadelphia 76ers,Toronto Raptors,22,27,27,27,26,29,28,31,03.03.2015
